## CidLength:	193
## Count:	45217
## Date:	Mon Dec 16 12:47:32 2019
## Game:	PSNX
##Locale:	en_us
## MD5Checksum: 385D6254C6EA6F1EBD715B14690E0794
## T4Version:	Unknown
## TextLength:	1109
## Version:	2.1.886508
2682816081	ucdt	报仇的感觉如此美妙，但就到此为止了吗？仅限地球共和国使用。
2683097956	ugdt	VS Glow in the Dark
2683155978	ucdt	主武器：突击步枪：流亡
2683367532	ucdt	共和国的快速目标捕捉瞄镜RTA虽然没有放大效果，但近战中能用清晰的内红点瞄准射击。
2683408650	ugdt	Ascendant 3 涂装
2683532498	ucdt	M60-G斗牛犬：银质勋章
2683558146	ucdt	因达尔峡谷护甲迷彩v2
2683670940	ucdt	疯鹅护甲贴花
2683711773	ucdt	武器能够携带的最大弹药数量增加120发。
2683712869	ucdt	加装了有涂装的装甲板，并经过了一系列改进，很适合经验丰富的MAX机甲操控者。
2683859059	ucdt	拉什努洞穴卫星重生点
2683867777	ugdt	Legacy - Sensor Shield 1
2683874384	ugdt	Barrage 2
2684385053	ucdt	纳米编织护甲
2684388284	ucdt	EFI-3000增压加力器
2684413188	ucdt	叛逃者
2684439367	ucdt	所有非MAX职业均可装备。仅限瓦努主权国使用。
2684513524	ucdt	渗透兵能破解敌军炮台和终端，只需面对它们并长按“使用”键（默认：方块）。
2684544746	ucdt	《无尽的任务》20周年纪念
2684623629	ucdt	开启后，使叛逃者变成一枚12秒后爆炸的自走式炸弹。开启期间，你会获得25%的额外护甲，并损失25%的移动速度。如果你在倒计时完成前被击杀，炸弹会被解除。
2684630495	ugdt	Legacy - Awareness
2684636624	ucdt	证书获取物品
2684740051	ugdt	沙漠斑马迷彩
2684916128	ucdt	礼包中包含所有三个阵营的相应装备。英雄加成仅可用于购买本礼包的那个角色。
2684936599	ucdt	希尔赫斯
2684958748	ucdt	新联邦MAX
2685102849	ucdt	空中格斗机身 3
2685130366	ucdt	防护门力场技术端
2685138568	ucdt	TA7晨星：银质勋章
2685226503	ucdt	破坏重生控制单元
2685251749	ugdt	Rubber Ducky Vehicle Decal
2685299025	ucdt	为你的载具添加等离子迷彩图案。仅限新联邦使用。
2685388669	ucdt	狙击手：击杀一名正在复活队友的医疗兵
2685595319	ucdt	处女座：铜质勋章
2685958651	ugdt	紫色铬金
2686125628	ucdt	大主教头盔
2686162569	ugdt	Bomb PinUp 涂装
2686209052	ucdt	攻击
2686222126	ucdt	当敌军命中或击杀你时，他将被自动报位。此外你击中的敌军也将被自动报位。
2686225697	ucdt	AF-6“暗影”是一款半自动侦察步枪，在近距离战斗中比狙击步枪的效果更好。仅限新联邦使用。
2686308795	ucdt	黏性手雷：铜质勋章
2686478803	ucdt	第四武器
2686515732	ucdt	飞行服 4
2686794870	ucdt	雷暴迷彩
2686796058	ucdt	狂热者过载
2686854861	ucdt	医疗注射器
2686861117	ucdt	一周年纪念礼包
2686884751	ucdt	精通这款低成本，高风险的运输车辆！
2687203160	ugdt	Aquila Helmet
2687338366	ugdt	TR: Vehicle - Customization - Wolf Promo
2687354003	ucdt	纳能突击队：铜质勋章
2687400718	ucdt	浩劫工程兵护甲
2687440072	ugdt	异型头盔
2687476908	ucdt	“链接”薙刀：奥星勋章
2687503478	ucdt	电磁骑士甲壳外饰
2687545072	ucdt	林地护甲迷彩
2687582774	ucdt	<可用的角色栏位>
2687589575	ucdt	解放载具贴花
2687671874	ugdt	Hircum Helmet
2687761913	ucdt	为工蚁加装炫光镶边。仅限新联邦使用。
2687822150	ucdt	电磁霰弹：银质勋章
2688037376	ucdt	海盗战机NS-A喇叭
2688093920	ucdt	炮手击杀助攻共享 - 先驱
2688180781	ucdt	突袭者巨螯风挡
2688299254	ucdt	将徘徊者的闲置时间延长至27分钟。
2688335182	ucdt	NS-20“蛇发女妖”（右手）是一款低射速重机枪，能有效消灭装甲目标，同时也可应对近距离步兵。所有阵营均可使用纳能集团的武器。
2688421964	ucdt	已取得大陆控制权
2688424156	ugdt	TR: Customization - Flamethrower Promo
2688593788	ucdt	你希望加入“[*guild*]”军团的申请被拒绝了。
2688745558	ucdt	保险诈骗
2688843595	ucdt	在工蚁的车身下面安装底盘灯光。仅限新联邦使用。
2688871525	ugdt	毒蛇头盔
2688912196	ucdt	包含星云VM20以及1000证书点
2688930434	ucdt	闪电假日欢歌喇叭
2689261043	ucdt	这个弹射跳板可以帮助你在要塞附近快速移动。只要站到跳板上，就会被高速弹向跳板所指向的区域。弹射的目的地放有惯性缓冲器，以帮助你安全着陆。
2689418262	ugdt	Firewall
2689495627	ucdt	NSX“薙刀”轻机枪无需松开扳机进行点射就能持续命中中距离目标，但移动时会迅速丧失这项优势。所有阵营均可使用纳能集团的武器。
2689750546	ucdt	后现代
2689839871	ugdt	黄色迷彩
2689841667	ucdt	徘徊者假日雪橇铃喇叭
2690025839	ucdt	武器的装弹时间减少0.6秒。
2690065642	ucdt	刺客 4
2690113859	ucdt	弹夹 1
2690136248	ucdt	青色电磁骑士底盘灯光
2690263233	ugdt	NS_02
2690330383	ucdt	LA3亡命徒：金质勋章
2690382407	ucdt	地球共和国爱国者烟花枪：银质勋章
2690436664	ucdt	在你的载具上添加正交数码迷彩图案。仅限新联邦使用。
2690540716	ucdt	J字贴花
2690568338	ucdt	副武器：手枪：黑色NS-61B密使
2690608954	ucdt	描述
2690676207	ucdt	最高官员护甲贴花
2690677156	ucdt	近战强化描述
2690689540	ucdt	新联邦
2690703909	ucdt	强力隐形器 2
2690744701	ucdt	准校 4
2690925959	ucdt	在你的武器上添加缠绕条纹迷彩图案。仅限地球共和国使用。
2690988625	ucdt	借助你的侦察工具，为友军侦察敌情，你便可获得此绶带。
2691099152	ucdt	解锁黏性手雷的使用权。仅限重型突击兵。
2691178572	ucdt	豪华蛇翼
2691196716	ucdt	沃什伯恩堡辅助重生
2691261570	ucdt	我们占领了要塞。
2691356072	ucdt	镰式战机喇叭01描述
2691359144	ucdt	TX1连发枪：奥星勋章
2691375059	ugdt	蚊式战机大黄蜂涂装
2691454073	ugdt	CAS30 Tank Buster
2691518139	ucdt	获取弹药带，使士兵能为主武器和佩枪各携带1个额外弹匣。
2691592982	ucdt	连队地图战术图层有更新！
2691718960	ucdt	金色NS-10G轰天雷
2691758188	ucdt	监视器头盔
2691795760	ugdt	Innova Camo Skulls
2691906789	ucdt	护甲迷彩
2692065033	ucdt	AE纳米装甲维修枪 6
2692080362	ucdt	加强部署护盾 7
2692095711	ucdt	NSX薙刀：铜质勋章
2692117897	ucdt	TR_Male_Standard_NPC_Extra1
2692120545	ucdt	突击队员 2
2692223511	ucdt	雷达扰频器冷却时间 III
2692307879	ucdt	T9 CARV-S：奥星勋章
2692366503	ugdt	Squad Resource Boost - 1 Day
2692388446	ugdt	Nanite Burst 1 (13538) (DNT)
2692438043	ucdt	C85-H执法者·改：铜质勋章
2692713115	ugdt	霍普斯军士载具涂装
2692867301	ucdt	NS-61密使银质勋章
2692899663	ucdt	武器的装弹时间减少7.5%
2693018516	ugdt	AGD Patriarch
2693162475	ucdt	在你的武器上添加因达尔旱带灌木迷彩图案。所有阵营均可使用此装备。
2693221390	ucdt	副武器卡宾枪
2693235031	ucdt	M3捶击者高爆榴弹炮：金质勋章
2693305588	ucdt	纳能深结：铜质勋章
2693385740	ucdt	乘员击杀共享 - 工程兵炮台
2693431758	ugdt	白色闪电之矢
2693454170	ugdt	Top Speed 1
2693667346	ucdt	破片手雷：奥星勋章
2693795070	ucdt	在武器插槽上添加一次性使用金色迷彩。一次性使用迷彩只能在一个职业的一个插槽上应用一次。更换插槽中的武器可以让迷彩应用到新换上的武器上。如需预览此迷彩，请在VR虚拟训练营中装备它。
2693887237	ucdt	少将
2693902438	ucdt	警报座舱玻璃贴花
2694021352	ucdt	相移VX-S：奥星勋章
2694243438	ucdt	你无权设置军团标签。
2694382949	ucdt	在你的武器上添加真蓝迷彩图案。
2694424936	ucdt	M3捶击者高爆榴弹炮：银质勋章
2694465319	ucdt	LX马克IV型（4倍）
2694652487	ucdt	顶部武器：M12柯柏特-H
2694737214	ucdt	兔子二号护甲贴花
2694800356	ucdt	工蚁燃料罐
2694806910	ugdt	包含H-V45附赠1000证书点
2694913297	ucdt	你看到地面上有一枚地雷。（按%s进行检查）
2695266635	ucdt	受到来自轻武器的伤害降低20%。
2695273307	ucdt	海啸迷彩
2695379032	ugdt	Flak/Jammer Rocklets
2695547752	ucdt	未授权使用视频上传系统。
2695634020	ugdt	C85霰弹炮
2695639391	ugdt	Turret
2695703122	ucdt	ACE工具 - 炮台：银质勋章
2695734296	ucdt	每秒修复1%的耐久。受到伤害后8秒内无法进行自动修复。
2695849557	ucdt	高斯紧凑型S：金质勋章
2696047978	ucdt	总统：铜质勋章
2696134399	ugdt	紫色照明球
2696187886	ucdt	科瓦提西部关卡
2696189604	ugdt	M20蛇蜥-H
2696290390	ucdt	M60-A斗牛犬：金质勋章
2696311902	ucdt	我在装弹！
2696404959	ucdt	你已加入了一个小队。
2696416285	ucdt	占领基地
2696425477	ucdt	3.4倍激光瞄准镜
2696458712	ucdt	游击队员 3
2696467499	ucdt	索尔
2696468167	ucdt	英诺华占坑标题1描述
2696479993	ucdt	纳能集团假日帽
2696485058	ugdt	破碎大地迷彩
2696582517	ucdt	月球辛迪加军团徽章
2696727852	ucdt	武器的装弹时间减少6.25%
2696752416	ucdt	伏击手喷射背包 2
2697032743	ucdt	希尔赫斯基地
2697058025	ucdt	褐色单色迷彩
2697181628	ucdt	上将 4 贴花
2697300897	ugdt	Legacy - Clear Vision 2
2697320018	ucdt	The9服务器名48
2697383721	ucdt	NS-AM7 AE/TR弓箭手：金质勋章
2697476180	ucdt	徘徊者炫光镶边
2697560478	ucdt	英诺华占坑标题41描述
2697723732	ucdt	充能手雷训练
2697833040	ucdt	守卫控制台
2697865258	ucdt	授权使用6倍瞄准镜。
2697926876	ugdt	干旱森林 - 一次性
2697967820	ucdt	武器能够携带的最大炮弹数量增加13发。
2698255576	ucdt	瓦努主权国渗透兵手枪描述
2698291674	ucdt	在工蚁的车身下面安装底盘灯光。仅限瓦努主权国使用。
2698293721	ucdt	武器的装弹时间减少13.125%
2698366307	ucdt	骑兵 2 贴花
2698545873	ucdt	突袭者光速轮胎
2698628460	ucdt	过载
2698684160	ucdt	使爆炸范围内的敌人减速并失去方向感。
2698870844	ugdt	RPS Armor Decal
2698886607	ucdt	死神VE70：铜质勋章
2699110863	ucdt	武器的装弹时间减少0.2秒。
2699215112	ugdt	Gold Lucan 车标
2699253363	ucdt	C75“毒蛇”能高速连射六枚75毫米高爆穿甲弹。当六发全中时伤害十分可观，但这门火炮在全速开火时后座力很大。所有阵营均可使用此武器。
2699376745	ucdt	命运抉择
2699390045	ucdt	决裂者的制动性能提高30%。
2699446035	ucdt	用这款闪光球形天线来个性化你的火花。仅限新联邦使用。
2699465234	ucdt	征服者
2699485776	ucdt	突袭者刀锋冲刺者轮胎钉
2699493116	ucdt	C150达尔顿：铜质勋章
2699620791	ucdt	战斗军衔晋升至15级即可解锁
2699639075	ucdt	添加额外的能量单元，让此设备可以更快地为士兵治疗伤口。
2699856305	ucdt	向下看
2699948746	ucdt	新联邦的信天翁A-8在圆形视野中，使用了标准的密位点十字线和8倍放大率，为射手提供了可靠的远射优势。<font color="#dc9c36"><br><br>按住“冲刺”可以稳定地瞄准。</font>
2700051847	ucdt	解放者浩劫外饰
2700064764	ugdt	一次性林地迷彩
2700224936	ucdt	敌方锁定此载具所需的时间增加1秒。防止载具在敌人小地图上被自动侦测到，并屏蔽敌人接敌雷达的侦测。
2700268319	ucdt	用这款令人生畏的俯冲轰炸警笛，在海盗战机低空扫射的同时实施心理战吧！仅限新联邦使用。
2700279010	ucdt	为你的角色应用粗鲁语音包。仅限新联邦男性角色使用。
2700301198	ucdt	CSZ（4倍）
2700330606	ucdt	占领并守住伊萨米尔的全部3座科技工厂
2700422517	ucdt	你需要等待一会儿才能再次提出此请求。
2700466998	ucdt	黑色纳能男爵G5
2700597906	ucdt	医疗仪 3
2700604200	ucdt	火箭筒附件-弹匣01描述
2700617995	ucdt	颅骨头盔让不幸面对它的对手在心底里感到恐惧。仅限新联邦使用。
2700684335	ucdt	终端破解
2700979365	ucdt	折跃门 - 林蔽山
2701378887	ucdt	量子黎明载具贴花
2701584149	ucdt	武器和护甲大优惠！
2701908202	ugdt	Space Cowboy
2701925089	ucdt	英诺华占坑标题5描述
2701945601	ucdt	君主之眼护甲贴花
2702058627	ucdt	工蚁的主武器用于从氪金矿石上采集资源。
2702066598	ucdt	证书附件
2702195662	ucdt	先驱征服者保险杠
2702704689	ucdt	求生者 4
2703090604	ucdt	防偷袭装甲 4
2703106222	ucdt	为你的武器添加等离子迷彩图案。仅限瓦努主权国使用。
2703299563	ucdt	为你的护甲添加贴花。仅限新联邦使用。
2703388605	ucdt	弹匣容量 2
2703532709	ucdt	在限定的时间内封锁伊萨米尔
2703560104	ucdt	水花载具迷彩
2703585524	ucdt	因达尔海床武器迷彩
2703815266	ugdt	雪色白杨林 - 一次性
2703828896	ucdt	战地工具
2703981911	ucdt	你的证书点不足以购买此物品。
2703990515	ucdt	伊萨米尔登山家武器迷彩
2704012302	ucdt	视频上传系统发生错误。
2704060293	ucdt	无法设置小队成员。
2704073505	ucdt	武器的最大弹药容量增至1100发。
2704283233	ucdt	“I”车标
2704385815	ucdt	高级系统破解 3
2704411158	ucdt	卡宾枪：T5 AMC
2704447408	ucdt	装甲
2704530302	ucdt	可以给所有非MAX职业解锁证书
2704902707	ucdt	纳奥姆峡谷天桥
2705076117	ucdt	要想取得开门红，你所需要的正是这个为重型和轻型突击兵而量身定做的礼包！
2705191241	ucdt	武器能够携带的最大炮弹数量增加8发。
2705227701	ucdt	轻量化的沙漠迷彩外饰能帮你的士兵改善形象。仅限新联邦使用。
2705240257	ugdt	Fire Suppression 3
2705304767	ucdt	银河专家礼包
2705369857	ucdt	充能型反坦克等离子炮
2705451096	ucdt	按[%s]键进入反步兵炮台
2705494034	ucdt	蓝色电磁骑士底盘灯光
2705694742	ucdt	武器能够携带的最大弹药数量增加400发。
2705948104	ucdt	录制的视频无法缓冲。
2705963590	ucdt	描述
2706063522	ucdt	喷射背包
2706069228	ucdt	翻斗先生外饰
2706157492	ucdt	指挥官 5
2706237288	ucdt	达哈卡废品管理所
2706263038	ucdt	狂热者工程兵护甲
2706329102	ucdt	转轮卡宾枪
2706400420	ucdt	武器的装弹时间减少10%
2706401732	ucdt	军校生 2 贴花
2706509032	ucdt	透明球迷彩
2706678757	ucdt	提升速度和加速度。
2706862249	ucdt	G30火神-H：奥星勋章
2707041524	ucdt	乘胜追击！
2707189161	ucdt	武器的装弹时间减少5%
2707222565	ucdt	艾美瑞什电力中心占领状态
2707338907	ugdt	"P" 车标
2707453876	ugdt	和蔼头盔
2707548726	ucdt	只有依靠瓦努人类才能获得自由
2707549646	ucdt	M60-G斗牛犬：金质勋章
2707564769	ucdt	描述
2707732616	ucdt	停电中 - 修理炮台控制单元
2707784950	ugdt	White
2707831952	ucdt	游骑兵：金质勋章
2708012459	ucdt	管理员 - 首席执法官
2708391665	ugdt	自由女神头盔
2708466773	ucdt	为你的决裂者加装哥利亚风格轮毂罩。仅限地球共和国使用。
2708596131	ucdt	如果您需要开启用户服务表单，可以在“支持菜单”中选择“知识库”。
2708617960	ucdt	破坏发电机
2708790782	ucdt	喷射并燃烧燃料以提高速度。燃料可以维持1秒钟。燃料耗尽后会在25秒内自动恢复。
2708854614	ucdt	切换视角
2708869711	ucdt	武器能够携带的最大炮弹数量增加34发。
2708962585	ucdt	精确轰炸机机身 1
2709229317	ugdt	Prowler Ghostly Shriek Horn
2709236023	ugdt	Carapace [Perfect]
2709240025	ucdt	M60-A斗牛犬：金质勋章
2709243286	ucdt	SNGE护甲贴花
2709320348	ucdt	将海盗战机的获取时间间隔减少240秒。
2709326991	ugdt	Assassin 3
2709338546	ucdt	职业技能
2709414428	ucdt	城主 2
2709444819	ucdt	在你的武器上添加白色迷彩图案。
2709484149	ucdt	AF-4AE龙卷风：铜质勋章
2709543011	ucdt	鬣狗导弹：金质勋章
2709752665	ucdt	持印者 2
2709848510	ucdt	防爆护甲能更好地抵御近距离的爆炸。
2710097299	ucdt	武器的装弹时间减少0.6秒。
2710151386	ugdt	烈焰迷彩
2710282221	ucdt	可以附加到50口径武器上，增加弹药携带量。
2710311789	ucdt	M3捶击者高爆榴弹炮：奥星勋章
2710325912	ucdt	NCM2猎鹰：奥星勋章
2710372529	ucdt	黏性手雷
2710423114	ucdt	马上解锁
2710610684	ucdt	个性化你的地面载具，加装金色十字线车标。所有阵营均可使用此装备。
2710664927	ucdt	武器的装弹时间减少12%。
2710667596	ucdt	Daum标题002礼包名称
2710765443	ugdt	驾驶舱：红色涂装
2710834817	ucdt	英诺华占坑标题45描述
2710960135	ucdt	MANA反步兵炮台：铜质勋章
2710975664	ucdt	一次性使用非洲森林载具迷彩
2711094180	ucdt	安全降落
2711204056	ucdt	武器的装弹时间减少9.375%
2711307216	ucdt	载具弹药补给器 3
2711382736	ucdt	MANA炮台：铜质勋章
2711906095	ucdt	支援
2711943926	ucdt	悲伤
2712048311	ucdt	铂金NSX-P薙刀
2712124552	ucdt	塔拉
2712244491	ucdt	一次性使用因达尔高地V2武器迷彩
2712279764	ucdt	VIP礼包
2712422741	ucdt	你是我们见过最酷的人。可别告诉别人~
2712608191	ucdt	默认弹匣的弹药容量增加1发。
2712634459	ucdt	银河：长颈鹿
2712727244	ucdt	瓦努主权国爱国者烟花枪：金质勋章
2712768246	ucdt	弹药携带量 3
2712852356	ucdt	黏性手雷在扔出后会粘在大多数物体的表面
2712956452	ucdt	飞行服 3
2713009460	ugdt	FLARES
2713137871	ucdt	竞速者高速机身 3
2713201765	ugdt	TSO-3.4 (3.4x)
2713205669	ugdt	Shadowbolt Vehicle Decal
2713337394	ucdt	长颈鹿
2713483475	ucdt	瓦努主权国的完美机枪描述
2713658359	ucdt	MKV消音型：铜质勋章
2713819794	ucdt	决裂者烧蚀装甲轮毂罩
2713822677	ucdt	希尔赫斯基地
2713989503	ucdt	左手主武器：反载具：渡鸦NCM3
2714124787	ucdt	C-4炸药
2714126020	ugdt	百夫长 2 涂装
2714148750	ugdt	Centauri Heavy Assault Armor
2714151513	ucdt	镰式战机女巫喇叭
2714235259	ucdt	SX32“新月”采用了轻型合金制造，在紧张的战场上可以更快地进入战斗。
2714265046	ucdt	M1重型转轮机枪：银质勋章
2714590566	ugdt	Harasser Fender TR005
2714678837	ucdt	专业决裂者驾驶员
2714689763	ucdt	加强部署护盾 2
2714709420	ugdt	相移VX-S
2714758450	ugdt	Battle Hardened 2
2714937243	ucdt	武器的装弹时间减少12%。
2715077971	ucdt	在你的载具上添加猛虐迷彩图案。所有阵营均可使用此装备。
2715132870	ucdt	新联邦白盒测试区域
2715237561	ugdt	Ammo Printer 5
2715331312	ucdt	描述
2715582069	ucdt	NSX“风神”飞刀带有能刺穿步兵护甲的动能利刃，这款精准武器也是破片手雷的替代选项之一。
2715655260	ugdt	Galaxy Courtesy Flush Horn
2715942177	ucdt	在战斗医疗兵周围生成一个半径7米的纳能场，每秒为士兵恢复75点生命值。
2716034910	ucdt	传统冲刺模式
2716057924	ucdt	已结束
2716081561	ugdt	Mosquito Specialist
2716143071	ucdt	附加的合成外饰能帮你的士兵改善形象。仅限新联邦使用。
2716170567	ucdt	金色纳能汪达尔
2716450712	ucdt	猎人大桥哨塔
2716510550	ucdt	占领所有电力中心
2716576619	ucdt	弹跳贝蒂
2716731883	ugdt	信天翁头盔
2716901352	ucdt	身为重型突击兵兵获得击杀
2716941126	ucdt	你已获得了足够的纳能来进行一次购买。
2717063384	ucdt	NC4电磁枪：金质勋章
2717247700	ugdt	Flash Toe Cutter Tire Spikes
2717308400	ucdt	新联邦炸弹：铜质勋章
2717341598	ugdt	光波装甲迷彩
2717412998	ucdt	滚动链条
2717483736	ucdt	5000证书点
2717697516	ucdt	这款冲锋枪，虽然射速不快，但火力强劲，是一款高效的个人防御武器。制造商为纳能集团，奥拉西斯上先进的军火制造商。所有阵营均可使用纳能集团的武器。
2717858711	ucdt	商城自定义配置3
2718168887	ucdt	心形迷彩礼包
2718514257	ugdt	斑纹载具迷彩
2718664652	ucdt	移动滑块可调整全屏模式下的亮度。（默认：0.5）
2718677689	ucdt	超级载具迷彩礼包，惊天折扣，立即解锁商城内所有41种迷彩！
2718692292	ucdt	阵营颜色
2718737712	ucdt	有来有往
2718852632	ucdt	希尔赫斯.大型哨所.1
2718902313	ucdt	流亡：铜质勋章
2718912450	ucdt	锁定 空
2718940739	ucdt	为武器安装2.75倍变焦瞄具。
2719106776	ucdt	AF-18追猎者AE：奥星勋章
2719180554	ugdt	Scythe Aegypius Cockpit
2719203763	ucdt	炫光镶边
2719278145	ucdt	纳能集团的HS/HV瞄准镜尽管没有放大效果，但能用高对比度的轮廓显示附近的景物，并高亮显示附近的士兵。在灰暗或浓烟环境下效果拔群。
2719292764	ucdt	机尾武器：A40-F游骑兵
2719374296	ucdt	祖瓦安能量存储地
2719381836	ucdt	允许携带三枚充能手雷
2719727801	ucdt	S12叛教者：银质勋章
2719813165	ucdt	个人路标点
2719889204	ucdt	L-30R维克多：奥星勋章
2719959109	ucdt	喇叭礼包
2719962787	ucdt	测试喷射背包
2719994632	ucdt	共和国守住了达哈卡！
2720014529	ucdt	武器的装弹时间减少0.3秒。
2720083065	ugdt	Shield Grid Generator
2720260871	ucdt	尾部武器：G30漫步者
2720305770	ucdt	NS-15MG的金色外壳巩固了它作为奥星士兵身份象征的地位。除了外观华丽，15MG也是一个在各类战斗中表现优异的高精度全能战士。所有阵营均可使用纳能集团的武器。
2720383847	ucdt	开始游戏
2720412647	ucdt	纳米编织护甲 1 (13547) (DNT)
2720517278	ucdt	NS-W幸存者
2720635523	ucdt	默认弹匣的弹药容量增加3发。
2720671228	ucdt	SVA-88：金质勋章
2720920525	ucdt	v1.0.5
2720928714	ucdt	漂流者喷气背包
2720938023	ucdt	阵笠MAX头盔
2721069255	ucdt	在你的武器上添加一次性使用因达尔峡谷V1迷彩图案。仅限新联邦使用。一次性使用迷彩只能在本角色的一套配置中应用一次。
2721268591	ucdt	当你被复活时，你会在接下来的2.5秒内隐形。武器开火时会解除此效果。
2721324657	ucdt	纳能集团的丁型瞄准镜具有3个V形准星以及4倍放大率，在捕捉中远距离目标时为使用者带来了巨大优势。
2721375973	ucdt	NC12清道夫
2721449388	ugdt	NC-LA001标准头盔
2721470715	ucdt	涡旋（左手）：奥星勋章
2721636831	ucdt	收割者
2721840367	ucdt	为你的载具添加贴花。仅限瓦努主权国使用。
2721861794	ugdt	Decal_AGONgrey
2721957669	ucdt	2015假日倒计时特卖第22天
2722104829	ucdt	金色NS-20G蛇发女妖（右手）
2722555679	ucdn	
2722771204	ucdt	我们终于不必再睡在纸箱里了。万岁！
2722818731	ucdt	猎狐犬II护甲贴花
2722850084	ugdt	Harasser Holiday Song Horn
2723047989	ucdt	为突袭者加装炫光镶边。仅限地球共和国使用。
2723068847	ucdt	个性化你的地面载具，加装瓦努主权国金色标志车标
2723180373	ucdt	NS-60火焰喷射器右手描述
2723199949	ucdt	M12柯柏特：铜质勋章
2723258053	ucdt	礼包包含了复燃步兵头盔系列。仅限地球共和国使用。
2723290881	ucdt	英诺华占坑标题29描述
2723311006	ucdt	工程兵能在脱离战斗以后被动地从内部修复特定的载具。
2723318951	ugdt	S12 Renegade
2723337951	ugdt	Warbringer Title
2723479159	ucdt	所有非MAX职业均可装备。仅限新联邦使用。
2723521926	ugdt	Nanite Proximity Repair System 1
2723559297	ucdt	你无法发布命令，因为你已经达到本月上限。
2723589555	ucdt	安全着陆 2
2723607683	ucdt	天蝎座：铜质勋章
2723636543	ucdt	[*faction*]占领了艾美瑞什！
2723654772	ucdt	金色纳能男爵G5G：绶带
2723668433	ucdt	灰狼护甲贴花
2723674454	ucdt	RE4PERS护甲贴花
2723911036	ucdt	纳能回收器能将未使用的插件回收再生为充能器和新插件！
2724069711	ucdt	将解放者偏航转向速率提升了6度/秒。
2724081384	ucdt	三重织网迷彩
2724141422	ucdt	徘徊者假日欢歌喇叭
2724150291	ugdt	联邦少将 3 涂装
2724158469	ucdt	60毫米：奥星勋章
2724184078	ucdt	新联邦狙击步枪
2724256914	ucdt	驾驶舱：褐色贴花
2724383170	ucdt	完成警报
2724504799	ucdt	TR轻型突击兵A. 11C
2724552132	ucdt	NSX薙刀
2724607274	ucdt	颅骨头盔让不幸面对它的对手在心底里感到恐惧。仅限新联邦使用。
2724609293	ucdt	构筑物
2724614181	ucdt	喇叭
2724686965	ucdt	暴走表情车标
2724755305	ucdt	HSR-1：铜质勋章
2724967670	ucdt	保护重生控制单元。如果敌人将它攻占，你方阵营将无法在这里重生
2725004817	ucdt	增加强力隐形器电容器的容量。
2725369784	ucdt	灰色森林迷彩礼包
2725684719	ucdt	督察 1 贴花
2725831298	ucdt	<font color="#7FF4FF">+260%</font> 被动证书点数获取
2726008550	ucdt	紫色底盘灯光
2726013603	ucdt	减小启动护盾时对速度的影响。
2726061584	ucdt	废弃 强化标记 1
2726064949	ucdt	四周年护甲贴花
2726088120	ucdt	完美汪达尔
2726210043	ucdt	霍森昆虫迷彩
2726330197	ucdt	GD-7F：铜质勋章
2726338047	ugdt	Expert Assault Weapons Banner
2726355811	ucdt	继续游戏
2726405230	ucdt	空中格斗机身
2727126296	ucdt	紧急维修 2
2727243976	ucdt	别给共和国丢脸——开火！
2727246020	ucdt	沃泰克转管炮：银质勋章
2727261608	ucdt	纳能闪电专家礼包
2727333056	ucdt	看到敌人的轻型突击部队了
2727434605	ucdt	防爆护甲 3
2727499100	ucdt	弹药携带量 1
2727717638	ucdt	电磁脉冲干扰器
2727724958	ucdt	门徒 1 贴花
2727842271	ucdt	用这款轮胎钉来个性化你的突袭者，并用它们来踏平奥拉西斯的各条大路。所有阵营均可使用此装备。
2727887578	ucdt	武器能够携带的最大榴弹数量增加30发。
2727899918	ucdt	The9服务器名2
2727963644	ucdt	镰式战机机翼挂载
2728029037	ucdt	烟雾手雷
2728051019	ucdt	轻型突击兵：实用品插槽
2728113711	ucdt	脱离
2728213036	ucdt	监察队员 2 贴花
2728265443	ucdt	快速地为附近的构筑物修复大量生命值，使其几乎坚不可摧。需要附近有矿仓为模块供能。仅限地球共和国使用。
2728303733	ucdt	获取时间间隔 8
2728315586	ucdt	台地通信站
2728320188	ucdt	用这款深紫色球形天线来个性化你的火花。仅限新联邦使用。
2728322386	ucdt	A30漫步者：奥星勋章
2728334352	ucdt	你必须先加入一个小队。
2728461435	ucdt	决裂者炫光镶边
2728799058	ugdt	Cockpit: Digital Glass
2729014934	ucdt	武器的装弹时间减少0.5秒。
2729187565	ucdt	打下了一架新联邦的“海盗”
2729277543	ucdt	M12柯柏特：奥星勋章
2729510161	ucdt	能额外携带3枚任何类型的手雷。
2729532492	ucdt	转弯速率
2729641892	ucdt	默认弹匣的弹药容量增加1发。
2729741449	ucdt	玩家ID错误，无法自动加入小队。
2729755328	ucdt	紫色矢之炫光
2729785394	ucdt	工蚁功能
2729943405	ucdt	趁这些饕餮涂装武器还没下架，赶紧入手吧！
2730121708	ucdt	弹药包-工具1-增加范围
2730143204	ucdt	炮台破解
2730335239	ucdt	将银河的闲置时间延长至27分钟。
2730434367	ucdt	皇家载具迷彩
2730466504	ucdt	加强部署护盾
2730737377	ucdt	授权渗透兵装备阔剑感应地雷
2730779563	ucdn	
2730788312	ucdt	将蚊式战机的闲置时间延长至30分钟。
2731021824	ugdt	Rising Dragon 
2731145482	ucdt	地图选项
2731167619	ucdt	瓦努主权国的完美狙击手
2731173364	ucdt	火花的获取时间间隔缩短210秒
2731254313	ucdt	使用瞄具
2731276073	ucdt	输入名字
